tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
356.00;856293285#0_0;67.56;13.29;15.00;0.48;265113916#0_0;5.10;0.00;tripinfo_16;341.00;16;1;2521.22;0.99;0.00;39.10;DEFAULT_VEHTYPE;;1;1.00
357.00;47426241#0_0;204.96;8.22;168.00;0.40;62020116#0_0;5.10;0.00;tripinfo_205;189.00;205;0;1714.40;1.01;0.00;19.76;DEFAULT_VEHTYPE;;0;0.00
358.00;307372339#0_1;27.84;5.56;236.00;0.60;875759960_0;5.10;0.00;tripinfo_320;122.00;320;0;751.69;0.92;0.00;44.14;DEFAULT_VEHTYPE;;1;23.00
359.00;62020112#1_1;73.03;14.08;121.00;0.04;-781742860#8_0;5.10;0.00;tripinfo_168;238.00;168;0;1943.68;1.02;0.00;41.99;DEFAULT_VEHTYPE;;1;8.00
359.00;-87286857_0;7.61;8.08;183.00;0.28;198077804#0_0;5.10;0.00;tripinfo_226;176.00;226;0;1355.80;1.06;0.00;26.87;DEFAULT_VEHTYPE;;1;2.00
360.00;1106583870_0;87.61;7.78;176.00;0.40;-220267247#1_0;5.10;0.00;tripinfo_230;184.00;230;0;1299.83;1.08;0.00;38.81;DEFAULT_VEHTYPE;;2;3.00
360.00;832487280_0;55.07;7.86;281.00;0.64;96016144#0_0;5.10;0.00;tripinfo_388;79.00;388;0;568.25;1.01;0.00;9.58;DEFAULT_VEHTYPE;;0;0.00
362.00;720012595#0_0;96.25;7.68;48.00;0.96;829968896#1_0;0.20;0.00;tripinfo_57;314.00;57;0;2147.45;0.97;0.00;48.95;DEFAULT_VEHTYPE;;0;0.00
362.00;-31512978#2_0;0.20;5.16;113.00;0.36;-40493501#1_0;5.10;0.00;tripinfo_137;249.00;137;0;1609.19;0.90;0.00;35.64;DEFAULT_VEHTYPE;;1;5.00
362.00;198077805#0_1;126.70;12.17;241.00;0.28;8382393#3_0;5.10;0.00;tripinfo_326;121.00;326;0;845.04;0.91;0.00;16.58;DEFAULT_VEHTYPE;;0;0.00
363.00;628762074#0_0;45.23;6.85;89.00;0.72;972497141_0;0.69;0.00;tripinfo_99;274.00;99;0;1878.20;0.95;0.00;35.02;DEFAULT_VEHTYPE;;1;7.00
363.00;7682875_0;112.41;7.53;233.00;4.16;1287393211#3_0;5.10;0.00;tripinfo_297;130.00;297;0;704.98;1.06;0.00;49.14;DEFAULT_VEHTYPE;;1;13.00
364.00;-31512978#2_0;0.20;6.62;139.00;0.28;8382391#0_0;5.10;0.00;tripinfo_176;225.00;176;0;2150.76;1.08;0.00;33.85;DEFAULT_VEHTYPE;;1;1.00
366.00;654207127#4_0;25.65;1.97;123.00;0.76;70724349_0;5.10;0.00;tripinfo_167;243.00;167;0;832.70;0.87;0.00;48.48;DEFAULT_VEHTYPE;;0;0.00
367.00;14471542#4_0;27.51;5.80;37.00;0.36;40598675#0_0;5.10;0.00;tripinfo_37;330.00;37;0;2803.86;0.85;0.00;50.12;DEFAULT_VEHTYPE;;1;17.00
368.00;47999871_0;169.12;8.85;240.00;0.36;265113916#0_0;5.10;0.00;tripinfo_312;128.00;312;0;993.64;1.07;0.00;12.82;DEFAULT_VEHTYPE;;0;0.00
371.00;265117578_0;151.84;7.53;54.00;0.08;510702675#0_0;5.10;0.00;tripinfo_61;317.00;61;1;2097.50;0.93;0.00;43.19;DEFAULT_VEHTYPE;;1;10.00
371.00;14626335#4_0;46.91;6.85;149.00;5.48;117055114_0;5.10;0.00;tripinfo_191;222.00;191;0;1708.16;0.95;0.00;50.80;DEFAULT_VEHTYPE;;3;24.00
374.00;180020059#2_0;43.70;8.64;148.00;0.72;40598675#0_0;5.10;0.00;tripinfo_199;226.00;199;0;1683.89;1.06;0.00;38.57;DEFAULT_VEHTYPE;;2;10.00
376.00;175206104_0;94.46;7.83;105.00;0.28;-220267106#1_0;5.10;0.00;tripinfo_126;271.00;126;0;1904.11;1.00;0.00;41.73;DEFAULT_VEHTYPE;;1;3.00
378.00;628755546#0_0;1.47;7.30;64.00;0.92;7682863#0_0;5.10;0.00;tripinfo_64;314.00;64;1;2485.44;0.92;0.00;69.31;DEFAULT_VEHTYPE;;2;37.00
378.00;107118812_0;114.11;8.41;240.00;0.32;258274083#0_0;5.10;0.00;tripinfo_319;138.00;319;1;1079.71;1.07;0.00;14.69;DEFAULT_VEHTYPE;;0;0.00
378.00;654207127#5_0;19.07;1.81;308.00;0.16;654207120_0;0.20;0.00;tripinfo_422;70.00;422;0;138.73;1.04;0.00;21.46;DEFAULT_VEHTYPE;;0;0.00
386.00;-70724346#3_0;37.25;9.32;242.00;0.64;-524150311#0_0;5.10;0.00;tripinfo_313;144.00;313;0;1208.82;1.19;0.00;20.45;DEFAULT_VEHTYPE;;1;1.00
387.00;8382410#0_0;69.50;6.35;27.00;0.80;-654207127#5_0;5.10;0.00;tripinfo_35;360.00;35;0;1886.06;0.83;0.00;50.16;DEFAULT_VEHTYPE;;0;0.00
387.00;1307684786#0_0;49.76;7.97;195.00;0.80;972497141_0;0.69;0.00;tripinfo_260;192.00;260;0;1432.72;1.02;0.00;23.00;DEFAULT_VEHTYPE;;1;1.00
387.00;4690640#0_1;334.20;15.67;285.00;0.88;1263793722#0_0;5.10;0.00;tripinfo_371;102.00;371;0;1046.51;1.17;0.00;9.50;DEFAULT_VEHTYPE;;0;0.00
388.00;781742860#1_0;37.69;7.77;122.00;0.72;-220267107#1_0;5.10;0.00;tripinfo_149;266.00;149;1;1803.13;0.94;0.00;32.93;DEFAULT_VEHTYPE;;1;3.00
390.00;-654207127#4_0;25.65;1.95;66.00;0.16;150275991#1_0;5.10;0.00;tripinfo_72;324.00;72;0;1848.82;1.05;0.00;50.83;DEFAULT_VEHTYPE;;0;0.00
392.00;96018881#0_0;97.29;6.55;82.00;0.96;8384905#0_0;5.10;0.00;tripinfo_107;310.00;107;1;1948.94;0.94;0.00;58.47;DEFAULT_VEHTYPE;;3;13.00
393.00;31448937#0_0;69.76;8.21;118.00;5.28;628781006#3_0;5.10;0.00;tripinfo_151;275.00;151;1;1812.82;1.00;0.00;55.47;DEFAULT_VEHTYPE;;2;20.00
394.00;307372339#0_1;27.84;5.47;117.00;0.64;-30324793_0;5.10;0.00;tripinfo_138;277.00;138;1;1515.97;0.99;0.00;91.11;DEFAULT_VEHTYPE;;4;46.00
394.00;4731082#1_0;175.06;6.97;185.00;0.04;150275988#0_0;5.10;0.00;tripinfo_243;209.00;243;0;1500.52;0.97;0.00;33.93;DEFAULT_VEHTYPE;;0;0.00
399.00;4422176_0;179.82;12.84;158.00;1.32;8382393#0_0;5.10;0.00;tripinfo_194;241.00;194;0;2463.65;0.98;0.00;28.47;DEFAULT_VEHTYPE;;0;0.00
401.00;183370113#4_0;75.12;7.51;161.00;0.24;-8382391#1_0;5.10;0.00;tripinfo_208;240.00;208;0;2686.27;1.04;0.00;23.88;DEFAULT_VEHTYPE;;0;0.00
403.00;-8382368#2_0;151.97;8.19;47.00;0.92;-96016135_0;2.24;0.00;tripinfo_39;356.00;39;1;3928.35;1.06;0.00;52.59;DEFAULT_VEHTYPE;;2;21.00
403.00;31448937#1_0;72.36;6.89;100.00;0.60;150275988#0_0;5.10;0.00;tripinfo_120;303.00;120;0;1986.48;0.96;0.00;53.24;DEFAULT_VEHTYPE;;2;10.00
405.00;-14858868_0;74.65;8.44;313.00;3.00;720012594#0_0;5.10;0.00;tripinfo_425;92.00;425;0;702.59;1.07;0.00;10.00;DEFAULT_VEHTYPE;;0;0.00
408.00;-150275985#2_0;56.92;5.15;49.00;0.32;-240549301_0;5.10;0.00;tripinfo_44;359.00;44;0;1770.31;0.69;0.00;51.49;DEFAULT_VEHTYPE;;1;7.00
408.00;-524150338#1_0;31.10;3.75;77.00;0.36;610739513#1_0;5.10;0.00;tripinfo_87;331.00;87;1;2035.57;0.92;0.00;47.88;DEFAULT_VEHTYPE;;2;7.00
412.00;28275167_0;44.02;8.35;44.00;0.28;4426074#0_0;5.10;0.00;tripinfo_51;368.00;51;1;2440.90;1.12;0.00;103.81;DEFAULT_VEHTYPE;;3;41.00
412.00;496872852_0;139.31;6.25;169.00;0.92;4730647#2_0;5.10;0.00;tripinfo_214;243.00;214;0;2020.26;0.90;0.00;24.02;DEFAULT_VEHTYPE;;0;0.00
412.00;220137286#0_0;115.46;8.78;224.00;0.64;265117578_0;5.10;0.00;tripinfo_288;188.00;288;0;1262.93;1.08;0.00;47.44;DEFAULT_VEHTYPE;;3;15.00
412.00;1053478471_0;54.01;7.60;269.00;0.64;4392761#2_0;5.10;0.00;tripinfo_363;143.00;363;0;1179.28;0.99;0.00;16.05;DEFAULT_VEHTYPE;;0;0.00
414.00;240549301_0;21.58;8.42;244.00;0.20;879483837_0;5.10;0.00;tripinfo_315;170.00;315;0;1736.85;1.09;0.00;24.13;DEFAULT_VEHTYPE;;1;4.00
414.00;36801001#1_1;22.48;13.62;243.00;0.96;47461591#0_0;0.41;0.00;tripinfo_332;171.00;332;0;1359.17;1.01;0.00;48.08;DEFAULT_VEHTYPE;;1;30.00
414.00;-36786445#2_0;1.34;8.88;368.00;1.84;-524150342_0;0.20;0.00;tripinfo_503;46.00;503;1;372.71;1.19;0.00;8.34;DEFAULT_VEHTYPE;;0;0.00
415.00;-121794822#5_0;19.98;2.67;112.00;0.44;150276003#2_0;5.10;0.00;tripinfo_148;303.00;148;0;1820.22;1.09;0.00;54.23;DEFAULT_VEHTYPE;;0;0.00
415.00;1111106315_0;73.40;7.99;158.00;0.16;-1024105863_0;5.10;0.00;tripinfo_197;257.00;197;1;1537.86;0.97;0.00;51.46;DEFAULT_VEHTYPE;;2;14.00
416.00;-7682863#1_0;77.88;7.49;206.00;0.48;31411842#0_0;5.10;0.00;tripinfo_266;210.00;266;0;1335.24;0.91;0.00;21.90;DEFAULT_VEHTYPE;;0;0.00
417.00;-47426239_0;99.45;8.77;74.00;0.28;653443701_0;5.10;0.00;tripinfo_101;343.00;101;0;3891.25;1.07;0.00;32.33;DEFAULT_VEHTYPE;;1;3.00
417.00;-150275986#4_0;0.20;6.98;237.00;0.00;-523287556_0;5.10;0.00;tripinfo_325;180.00;325;0;1182.70;0.91;0.00;22.86;DEFAULT_VEHTYPE;;1;1.00
417.00;150276013#1_0;117.51;8.93;327.00;0.84;4730637#3_0;5.10;0.00;tripinfo_428;90.00;428;0;720.90;1.11;0.00;9.86;DEFAULT_VEHTYPE;;0;0.00
418.00;-7682866#3_0;24.10;7.64;49.00;0.76;14858868_0;5.10;0.00;tripinfo_42;369.00;42;0;3252.81;1.03;0.00;99.28;DEFAULT_VEHTYPE;;3;49.00
418.00;1083809476#0_0;72.33;8.59;232.00;0.44;4690691_0;5.10;0.00;tripinfo_298;186.00;298;0;2045.62;1.07;0.00;22.30;DEFAULT_VEHTYPE;;1;2.00
419.00;-31411680#2_0;76.34;7.05;117.00;0.68;-8382445#1_0;5.10;0.00;tripinfo_156;302.00;156;1;2026.14;1.00;0.00;32.61;DEFAULT_VEHTYPE;;0;0.00
419.00;231945290#6_0;54.95;7.61;163.00;0.84;-231940830#3_0;5.10;0.00;tripinfo_203;256.00;203;0;1789.39;1.05;0.00;45.01;DEFAULT_VEHTYPE;;2;11.00
419.00;174272149_0;22.69;8.23;393.00;0.48;1267194155#0_0;5.10;0.00;tripinfo_541;26.00;541;0;203.30;1.08;0.00;3.36;DEFAULT_VEHTYPE;;0;0.00
423.00;393494868_0;404.92;11.79;104.00;0.32;31518959#0_0;5.10;0.00;tripinfo_119;319.00;119;1;2325.25;0.94;0.00;65.77;DEFAULT_VEHTYPE;;2;33.00
424.00;4730634#0_0;128.10;9.16;64.00;0.44;27882418#0_0;5.10;0.00;tripinfo_73;360.00;73;0;2595.19;1.15;0.00;87.99;DEFAULT_VEHTYPE;;3;39.00
427.00;36801004#1_0;12.62;13.42;224.00;0.04;180020059#4_0;5.10;0.00;tripinfo_293;203.00;293;1;1299.66;1.02;0.00;40.88;DEFAULT_VEHTYPE;;1;1.00
427.00;-27807643#2_0;6.60;8.00;295.00;0.36;30215395#0_0;5.10;0.00;tripinfo_387;132.00;387;0;1295.87;0.97;0.00;15.65;DEFAULT_VEHTYPE;;0;0.00
427.00;4422177_0;124.80;13.00;324.00;0.76;8152035#0_0;5.10;0.00;tripinfo_442;103.00;442;0;741.23;0.94;0.00;33.77;DEFAULT_VEHTYPE;;1;17.00
428.00;1263955158#1_0;21.60;6.98;221.00;0.68;231475826#0_0;5.10;0.00;tripinfo_281;207.00;281;0;1158.00;0.99;0.00;70.65;DEFAULT_VEHTYPE;;2;46.00
429.00;8382365#0_0;157.21;7.34;294.00;0.44;150275986#0_0;5.10;0.00;tripinfo_398;135.00;398;0;904.37;0.97;0.00;21.90;DEFAULT_VEHTYPE;;1;5.00
430.00;40493501#3_0;158.44;8.26;74.00;0.00;960773149_0;5.10;0.00;tripinfo_75;356.00;75;0;2038.31;1.02;0.00;64.29;DEFAULT_VEHTYPE;;2;5.00
430.00;8382307#0_0;58.85;5.72;146.00;0.52;-1066438511#1_0;5.10;0.00;tripinfo_184;284.00;184;0;1758.21;0.84;0.00;30.00;DEFAULT_VEHTYPE;;0;0.00
430.00;31427257#0_0;16.91;6.22;185.00;0.28;14626335#0_0;5.10;0.00;tripinfo_251;245.00;251;0;2990.48;1.09;0.00;43.68;DEFAULT_VEHTYPE;;1;2.00
431.00;8382443_0;166.79;8.11;221.00;0.72;-119180342#1_0;5.10;0.00;tripinfo_299;210.00;299;0;1582.22;1.03;0.00;34.02;DEFAULT_VEHTYPE;;1;6.00
431.00;-244422544#1_0;114.80;8.35;285.00;0.04;220267108#0_0;5.10;0.00;tripinfo_368;146.00;368;0;942.00;1.13;0.00;45.75;DEFAULT_VEHTYPE;;2;23.00
432.00;939752205#2_0;9.40;7.99;213.00;0.84;-31519076#1_0;5.10;0.00;tripinfo_278;219.00;278;0;1386.41;0.98;0.00;30.24;DEFAULT_VEHTYPE;;1;6.00
434.00;231945290#0_0;42.27;6.95;142.00;0.68;33301688#0_0;5.10;0.00;tripinfo_181;292.00;181;0;2638.40;0.96;0.00;56.77;DEFAULT_VEHTYPE;;3;26.00
435.00;-150275984#4_0;31.88;8.14;380.00;0.72;8382410#1_0;5.10;0.00;tripinfo_524;55.00;524;0;396.90;1.03;0.00;7.46;DEFAULT_VEHTYPE;;0;0.00
437.00;628782530_0;3.16;8.01;176.00;0.04;-8382444_0;5.10;0.00;tripinfo_218;261.00;218;0;1798.99;1.00;0.00;44.41;DEFAULT_VEHTYPE;;1;7.00
438.00;31459223#0_0;58.35;5.83;71.00;0.84;1264687285_0;0.20;0.00;tripinfo_78;367.00;78;0;1938.23;0.78;0.00;81.48;DEFAULT_VEHTYPE;;2;43.00
439.00;150275986#3_0;11.62;7.52;155.00;0.04;-36786443#2_0;5.10;0.00;tripinfo_193;284.00;193;1;1997.12;1.04;0.00;52.88;DEFAULT_VEHTYPE;;2;9.00
442.00;305670610_0;4.09;8.90;122.00;0.16;4730631#1_0;5.10;0.00;tripinfo_147;320.00;147;0;2036.19;1.00;0.00;80.76;DEFAULT_VEHTYPE;;2;42.00
442.00;-40493501#2_0;21.11;7.67;198.00;0.72;180156396#3_0;4.89;0.00;tripinfo_249;244.00;249;0;1587.92;0.92;0.00;41.11;DEFAULT_VEHTYPE;;2;12.00
442.00;-36786445#2_0;5.51;7.25;196.00;0.64;8382443_0;5.10;0.00;tripinfo_263;246.00;263;1;1476.69;0.94;0.00;56.45;DEFAULT_VEHTYPE;;3;20.00
442.00;-31512978#1_0;13.39;6.57;209.00;0.32;4730637#4_0;5.10;0.00;tripinfo_269;233.00;269;1;1721.83;1.14;0.00;41.29;DEFAULT_VEHTYPE;;1;7.00
443.00;8382443_0;166.79;6.87;253.00;0.64;4730631#0_0;5.10;0.00;tripinfo_338;190.00;338;0;1300.77;0.94;0.00;21.02;DEFAULT_VEHTYPE;;0;0.00
444.00;400062408_0;91.04;6.01;72.00;0.40;-220267106#1_0;5.10;0.00;tripinfo_80;372.00;80;0;2252.02;0.87;0.00;55.77;DEFAULT_VEHTYPE;;2;8.00
444.00;31445160#1_0;115.52;5.69;350.00;0.64;159636085#1_0;3.58;0.00;tripinfo_463;94.00;463;0;497.47;0.80;0.00;17.31;DEFAULT_VEHTYPE;;1;3.00
445.00;8382365#1_0;75.06;8.52;92.00;0.88;237344387_0;5.10;0.00;tripinfo_121;353.00;121;0;2321.57;1.04;0.00;107.03;DEFAULT_VEHTYPE;;2;54.00
447.00;1193930026_0;12.88;6.82;340.00;0.36;40493385#0_0;5.10;0.00;tripinfo_462;107.00;462;0;731.43;0.93;0.00;11.74;DEFAULT_VEHTYPE;;0;0.00
449.00;8152035#0_0;51.53;7.82;120.00;0.84;1168195444#0_0;5.10;0.00;tripinfo_153;329.00;153;1;2024.67;0.94;0.00;43.42;DEFAULT_VEHTYPE;;0;0.00
449.00;124862958#0_0;40.20;8.26;155.00;0.64;414404581#0_0;5.10;0.00;tripinfo_188;294.00;188;1;2117.07;1.08;0.00;61.49;DEFAULT_VEHTYPE;;3;25.00
451.00;-8250527#0_0;61.69;6.70;358.00;0.96;-30324793_0;5.10;0.00;tripinfo_482;93.00;482;0;530.90;0.87;0.00;18.93;DEFAULT_VEHTYPE;;1;5.00
453.00;5450860#3_0;166.07;8.44;316.00;0.80;31414790#0_0;5.10;0.00;tripinfo_435;137.00;435;0;1061.88;1.10;0.00;16.08;DEFAULT_VEHTYPE;;0;0.00
453.00;31431101#3_0;53.33;6.93;437.00;0.32;31431101#2_0;5.10;0.00;tripinfo_594;16.00;594;0;91.97;0.89;0.00;2.77;DEFAULT_VEHTYPE;;0;0.00
455.00;302657565#0_0;212.13;9.48;143.00;0.88;1153265597#0_0;5.10;0.00;tripinfo_196;312.00;196;0;2448.33;1.16;0.00;66.72;DEFAULT_VEHTYPE;;1;3.00
457.00;745498476#1_0;0.20;7.32;65.00;0.88;-96016135_0;2.24;0.00;tripinfo_71;392.00;71;1;3772.08;1.00;0.00;88.89;DEFAULT_VEHTYPE;;3;43.00
459.00;231483312_0;63.73;6.95;175.00;0.44;4726706#5_0;5.10;0.00;tripinfo_223;284.00;223;1;1493.50;0.89;0.00;40.01;DEFAULT_VEHTYPE;;1;4.00
460.00;-23084263#0_0;84.85;7.05;63.00;0.96;654207127#5_0;5.10;0.00;tripinfo_82;397.00;82;0;2343.25;0.85;0.00;46.70;DEFAULT_VEHTYPE;;0;0.00
460.00;-47426244#2_0;60.41;7.77;158.00;0.56;552794577#0_0;5.10;0.00;tripinfo_202;302.00;202;0;1960.00;1.00;0.00;67.09;DEFAULT_VEHTYPE;;3;27.00
462.00;40151780#0_0;33.06;8.12;174.00;0.56;-8382429#1_0;5.10;0.00;tripinfo_227;288.00;227;0;2047.55;0.98;0.00;35.55;DEFAULT_VEHTYPE;;1;1.00
462.00;4730637#0_0;79.83;7.52;215.00;0.92;158331590_0;5.10;0.00;tripinfo_289;247.00;289;1;1498.95;0.95;0.00;43.39;DEFAULT_VEHTYPE;;2;12.00
463.00;8382445#0_0;41.60;7.20;161.00;0.88;31519076#0_0;5.10;0.00;tripinfo_221;302.00;221;0;1721.58;1.02;0.00;64.64;DEFAULT_VEHTYPE;;2;20.00
463.00;4730651_0;94.24;8.63;163.00;0.00;8140198#0_0;5.10;0.00;tripinfo_225;300.00;225;0;2930.74;1.12;0.00;38.82;DEFAULT_VEHTYPE;;1;8.00
464.00;8152060#0_0;65.34;7.01;72.00;0.68;-8140193#2_0;5.10;0.00;tripinfo_81;392.00;81;1;2161.74;0.85;0.00;83.32;DEFAULT_VEHTYPE;;3;28.00
465.00;11294375#3_0;55.61;7.11;258.00;0.04;31518448#0_0;5.10;0.00;tripinfo_343;207.00;343;0;1370.95;1.01;0.00;42.58;DEFAULT_VEHTYPE;;2;16.00
465.00;-31519076#1_0;56.60;4.21;295.00;0.92;17670100#5_0;5.10;0.00;tripinfo_389;170.00;389;0;1118.51;0.99;0.00;18.53;DEFAULT_VEHTYPE;;0;0.00
465.00;643082467_0;13.68;7.27;316.00;2.88;40493501#1_0;5.10;0.00;tripinfo_421;149.00;421;0;984.67;0.95;0.00;16.28;DEFAULT_VEHTYPE;;0;0.00
466.00;-654207127#1_0;72.74;1.68;188.00;0.08;150275986#2_0;5.10;0.00;tripinfo_236;278.00;236;0;1024.26;0.94;0.00;65.32;DEFAULT_VEHTYPE;;1;11.00
467.00;4730644_0;79.29;9.68;126.00;0.36;-1230294701_0;5.10;0.00;tripinfo_162;341.00;162;1;1892.85;1.20;0.00;148.37;DEFAULT_VEHTYPE;;6;75.00
467.00;-654207127#8_0;14.24;1.67;159.00;0.00;16233734#0_0;5.10;0.00;tripinfo_200;308.00;200;0;1595.39;1.01;0.00;61.70;DEFAULT_VEHTYPE;;3;11.00
468.00;8382347#2_0;145.43;7.96;130.00;0.64;1263793722#0_0;5.10;0.00;tripinfo_163;338.00;163;0;2066.34;1.10;0.00;116.33;DEFAULT_VEHTYPE;;3;41.00
468.00;-803266531#0_0;16.68;7.98;168.00;0.68;4392761#3_0;5.10;0.00;tripinfo_206;300.00;206;0;2912.47;0.98;0.00;27.63;DEFAULT_VEHTYPE;;0;0.00
468.00;-13764245#1_0;218.00;8.36;206.00;0.88;-30324793_0;5.10;0.00;tripinfo_271;262.00;271;0;1860.05;1.07;0.00;50.32;DEFAULT_VEHTYPE;;2;23.00
468.00;-13853659#0_0;30.86;5.71;214.00;0.32;14471542#1_0;0.97;0.00;tripinfo_294;254.00;294;0;1986.60;1.15;0.00;32.80;DEFAULT_VEHTYPE;;0;0.00
470.00;-1156329250_0;1.26;5.91;171.00;0.64;40598675#0_0;5.10;0.00;tripinfo_213;299.00;213;0;2546.19;0.77;0.00;27.05;DEFAULT_VEHTYPE;;0;0.00
470.00;-327412184_0;118.77;8.43;243.00;0.08;-62020321_0;5.10;0.00;tripinfo_311;227.00;311;0;2245.81;1.04;0.00;39.53;DEFAULT_VEHTYPE;;1;1.00
473.00;23179512#0_0;41.35;7.56;299.00;0.48;4726694#0_0;5.10;0.00;tripinfo_391;174.00;391;0;1287.69;1.05;0.00;30.58;DEFAULT_VEHTYPE;;1;8.00
474.00;875759959_0;104.13;14.01;121.00;0.80;691307157_0;5.10;0.00;tripinfo_160;353.00;160;0;2453.03;1.02;0.00;76.95;DEFAULT_VEHTYPE;;4;32.00
474.00;400062407#0_0;19.70;5.77;158.00;0.80;150275985#0_0;5.10;0.00;tripinfo_210;316.00;210;0;2376.75;1.07;0.00;48.90;DEFAULT_VEHTYPE;;1;4.00
474.00;14471542#5_0;1.52;5.53;202.00;0.44;8384907#0_0;5.10;0.00;tripinfo_273;272.00;273;0;1471.81;0.76;0.00;36.51;DEFAULT_VEHTYPE;;0;0.00
474.00;781742860#4_0;32.44;6.91;351.00;0.24;-1230294701_0;5.10;0.00;tripinfo_483;123.00;483;0;664.98;0.98;0.00;37.32;DEFAULT_VEHTYPE;;1;21.00
475.00;-231475826#2_0;97.43;7.16;215.00;0.72;4726685#0_0;5.10;0.00;tripinfo_274;260.00;274;0;1691.93;0.91;0.00;40.88;DEFAULT_VEHTYPE;;1;11.00
477.00;239889169#0_0;103.10;9.27;167.00;0.84;4760584#0_0;5.10;0.00;tripinfo_228;310.00;228;1;1796.87;1.12;0.00;115.57;DEFAULT_VEHTYPE;;2;49.00
479.00;523287556_0;11.61;8.14;188.00;0.08;40493501#2_0;5.10;0.00;tripinfo_261;291.00;261;0;2092.72;0.98;0.00;38.27;DEFAULT_VEHTYPE;;2;7.00
479.00;31427257#7_0;26.83;11.39;264.00;0.84;4730644_0;5.10;0.00;tripinfo_353;215.00;353;0;1694.84;0.84;0.00;21.07;DEFAULT_VEHTYPE;;0;0.00
480.00;8152056_0;117.45;4.62;117.00;0.76;220267105#3_0;5.10;0.00;tripinfo_142;363.00;142;0;1969.63;0.90;0.00;89.55;DEFAULT_VEHTYPE;;5;39.00
480.00;40493384#2_0;20.12;6.89;200.00;0.56;-1307684786#1_0;5.10;0.00;tripinfo_252;280.00;252;1;1562.32;0.84;0.00;53.39;DEFAULT_VEHTYPE;;2;15.00
480.00;4726679#2_0;108.18;7.93;294.00;0.24;159636083#2_0;0.20;0.00;tripinfo_383;186.00;383;0;1490.52;1.09;0.00;23.49;DEFAULT_VEHTYPE;;0;0.00
483.00;8152056_0;117.45;5.14;188.00;0.36;150275988#3_0;5.10;0.00;tripinfo_237;295.00;237;0;1912.04;0.93;0.00;39.16;DEFAULT_VEHTYPE;;1;1.00
483.00;8384886#0_0;91.41;6.99;177.00;0.76;654207127#0_0;5.10;0.00;tripinfo_242;306.00;242;0;1332.81;0.95;0.00;59.91;DEFAULT_VEHTYPE;;0;0.00
483.00;8384928_0;90.57;8.46;274.00;0.80;-240549301_0;5.10;0.00;tripinfo_360;209.00;360;0;1606.87;1.05;0.00;28.93;DEFAULT_VEHTYPE;;1;4.00
485.00;16233735#0_0;47.46;6.78;253.00;0.52;237344387_0;5.10;0.00;tripinfo_334;232.00;334;1;1470.79;0.93;0.00;31.74;DEFAULT_VEHTYPE;;1;9.00
485.00;302657565#0_0;212.13;6.15;284.00;0.44;62020114#0_0;5.10;0.00;tripinfo_373;201.00;373;0;1401.60;0.79;0.00;31.80;DEFAULT_VEHTYPE;;1;4.00
485.00;856293285#0_0;67.56;12.42;278.00;0.52;-31519076#1_0;5.10;0.00;tripinfo_384;207.00;384;0;1323.72;0.92;0.00;27.89;DEFAULT_VEHTYPE;;0;0.00
486.00;-239757874#1_0;145.20;6.81;212.00;0.48;628757206#0_0;5.10;0.00;tripinfo_291;274.00;291;1;1799.80;0.97;0.00;54.21;DEFAULT_VEHTYPE;;1;25.00
486.00;-781742860#0_0;117.87;6.77;233.00;0.12;-244422544#1_0;5.10;0.00;tripinfo_304;253.00;304;1;1577.45;0.89;0.00;38.73;DEFAULT_VEHTYPE;;1;11.00
486.00;-150275984#4_0;31.88;7.27;305.00;0.24;510492454#0_0;5.10;0.00;tripinfo_408;181.00;408;0;1169.57;0.99;0.00;38.48;DEFAULT_VEHTYPE;;2;17.00
487.00;4422176_1;179.82;12.90;6.00;0.56;4730620_0;5.10;0.00;tripinfo_2;481.00;2;1;3563.17;0.97;0.00;50.70;DEFAULT_VEHTYPE;;0;0.00
489.00;4730616#2_0;5.29;6.31;53.00;0.00;-121794822#1_0;5.10;0.00;tripinfo_50;436.00;50;0;2483.13;0.88;0.00;61.39;DEFAULT_VEHTYPE;;1;4.00
489.00;124862958#0_0;40.20;6.22;229.00;0.24;4730637#2_0;5.10;0.00;tripinfo_308;260.00;308;0;1445.42;0.89;0.00;57.26;DEFAULT_VEHTYPE;;3;19.00
489.00;231945290#3_0;44.20;9.03;392.00;0.16;510702675#0_0;5.10;0.00;tripinfo_522;97.00;522;0;560.50;1.17;0.00;39.12;DEFAULT_VEHTYPE;;1;27.00
490.00;8384926#1_0;29.05;8.28;89.00;0.92;-4726710#1_0;5.10;0.00;tripinfo_114;401.00;114;1;2982.86;1.14;0.00;124.85;DEFAULT_VEHTYPE;;6;52.00
490.00;-8382302#1_0;190.32;7.89;214.00;0.76;7682866#2_0;5.10;0.00;tripinfo_292;276.00;292;0;2094.91;1.04;0.00;32.73;DEFAULT_VEHTYPE;;0;0.00
